Date,Time,ERR,ErrD,InFlight,MAIN,CLUT,TFCK,LFP,E2EQ,BFP,MCHM,16FS,Wav1,Wav2,RecV,BecV,BecA,BecT,BatV,BatA,BmAH,CELS,Cel1,Cel2,TeeV,AmbT,CanT,EngT,AccX,AccY,AccZ,AccTmp,GyrX,GyrY,GyrZ,VibS,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:14,0,0,1,12019,12061,31136,100,100,99,19,0,672,0,10.99,7.1,1.69,32.45,6.79,0,1817.8,6.72,3.36,3.37,5.3,0,40.79,160.67,28677,34835,31966,44,33357,33911,40684,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:15,0,0,1,12019,12061,31181,100,100,100,19,0,1008,0,10.56,7.1,1.6,32.55,6.74,0,1817.8,6.72,3.36,3.37,5.3,0,40.85,160.67,33661,33425,34183,44,33702,30999,49109,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:15,0,0,1,12019,12061,31203,100,100,99,18,0,1163,0,10.74,7.11,1.16,32.42,6.79,0,1817.8,6.71,3.35,3.37,5.31,0,40.81,160.68,32402,33105,31710,44,32271,31464,47714,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:15,0,0,1,12019,12061,31225,100,100,96,27,0,1335,0,10.26,7.1,1.16,32.48,6.74,0,1817.8,6.71,3.35,3.37,5.3,0,40.89,160.64,33595,31639,33195,44,34421,33087,46388,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:15,0,0,1,12067,12061,31247,100,100,95,27,0,1498,0,10.72,7.07,1.16,32.52,6.83,0,1817.8,6.71,3.35,3.37,5.3,0,40.96,160.4,33114,35555,32487,44,32676,32495,44580,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:16,0,0,1,12067,12061,31269,100,100,95,27,0,1662,0,10.53,7.14,1.15,32.4,6.81,0,1817.8,6.71,3.35,3.37,5.3,0,40.94,160.63,32688,34376,32387,44,32476,31919,41655,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:16,0,0,1,12067,12031,31291,100,100,96,27,0,1794,0,10.62,7.13,1.15,32.54,6.75,0,1817.8,6.72,3.35,3.38,5.3,0,40.95,160.61,36856,31358,32026,44,30234,33145,39399,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:16,0,0,1,12067,12031,31312,100,100,97,20,0,1638,0,10.36,7.22,1.74,32.6,6.78,0,1817.8,6.72,3.35,3.38,5.3,0,40.91,160.62,31020,34608,33193,44,33338,34137,33086,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:16,0,0,1,12067,12031,31334,100,100,96,25,0,1466,0,10.82,7.11,1.74,32.45,6.78,0,1817.8,6.72,3.35,3.38,5.31,0,40.81,160.62,33546,33990,32767,44,31282,31919,40117,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:16,0,0,1,12067,12031,31356,100,100,96,25,0,1303,0,10.59,7.11,1.74,32.62,6.76,0,1817.8,6.72,3.36,3.37,5.3,0,40.81,160.5,31237,33304,33177,44,32099,31499,47824,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:17,0,0,1,12067,12031,31378,100,100,96,25,0,1139,0,10.41,7.13,1.5,32.49,6.79,0,1817.8,6.72,3.36,3.37,5.31,0,40.92,160.66,31607,35438,32109,44,32811,35607,50266,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:17,0,0,1,12067,12031,31400,100,100,96,25,0,976,0,10.61,7.1,1.5,32.69,6.81,0,1817.8,6.72,3.36,3.37,5.3,0,41.01,160.57,32730,33724,32767,44,31619,32837,57375,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:17,0,0,1,12067,12031,31444,100,100,99,20,0,648,0,10.5,7.13,1.29,32.56,6.82,0,1817.8,6.72,3.36,3.37,5.31,0,40.93,160.54,32035,32690,31955,44,32937,34513,59963,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:17,0,0,1,12080,12031,31466,100,100,99,20,0,484,0,10.69,7.11,1.29,32.55,6.88,0,1817.8,6.72,3.36,3.37,5.3,0,40.93,160.53,33381,32893,32199,44,33266,30570,54865,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:18,0,0,1,12080,12031,31488,100,100,97,20,0,311,0,10.56,7.12,1.41,32.63,6.82,0,1817.8,6.72,3.36,3.37,5.3,0,40.92,160.75,32916,31509,34385,44,35827,33298,59705,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:18,0,0,1,12080,12067,31510,100,100,97,28,0,180,0,10.82,7.08,1.41,32.65,6.75,0,1817.8,6.71,3.35,3.37,5.31,0,40.86,159.48,32374,35171,32767,44,33327,29892,59312,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:18,0,0,1,12080,12067,31532,100,100,96,28,0,344,0,10.39,7.12,1.51,32.59,6.79,0,1817.8,6.71,3.35,3.37,5.3,0,40.93,160.51,29119,31904,32881,44,32807,32260,58828,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:18,0,0,1,12080,12067,31554,100,100,96,28,0,517,0,10.78,7.16,1.51,32.7,6.79,0,1817.8,6.71,3.35,3.37,5.3,0,40.9,159.87,34974,33745,32767,44,31658,33158,57401,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:19,0,0,1,12080,12067,31627,100,100,87,19,0,1171,0,10.76,7.08,1.37,32.8,6.78,0,1817.8,6.71,3.35,3.37,5.3,0,41.01,160.91,32180,31921,33402,44,38825,36885,54978,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:19,0,0,1,12080,12067,31649,100,100,88,20,0,1335,0,10.69,7.09,1.54,32.69,6.79,0,1817.8,6.71,3.35,3.37,5.31,0,40.95,160.48,26168,34303,32767,44,30972,30578,55295,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:19,0,0,1,12044,12067,31671,100,100,88,20,0,1498,0,10.83,7.08,1.54,32.66,6.8,0,1817.8,6.71,3.35,3.37,5.3,0,40.93,160,31978,33481,32206,44,34282,33503,55948,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:20,0,0,1,12044,12067,31693,100,100,97,20,0,1662,0,10.67,7.11,1.26,32.77,6.81,0,1817.8,6.71,3.35,3.37,5.3,0,41,160.48,30749,34557,33394,44,31047,34395,55828,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:20,0,0,1,12044,12012,31737,100,100,96,20,0,1630,0,10.59,7.1,1.26,32.71,6.82,0,1817.8,6.73,3.35,3.38,5.3,0,41.14,160.47,31570,34330,32434,44,34542,32229,55170,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:20,0,0,1,12044,12012,31782,100,100,98,20,0,1303,0,10.58,7.12,1.92,32.78,6.85,0,1817.8,6.73,3.37,3.37,5.3,0,41.1,159.48,32497,34812,32638,44,32390,35765,50783,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:21,0,0,1,12044,12012,31804,100,100,99,20,0,1139,0,10.36,7.14,1.29,32.65,6.77,0,1817.8,6.73,3.37,3.37,5.3,0,41.12,160.52,31653,33063,32767,44,35137,30943,51888,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:21,0,0,1,12044,12012,31869,100,91,72,20,0,648,0,11.2,7.14,1.15,32.83,6.78,0,1817.8,6.73,3.36,3.38,5.31,0,41.06,160.55,38026,33612,32767,44,32945,30970,27402,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:21,0,0,1,12084,12012,31891,100,88,71,20,0,484,0,10.86,7.12,1.15,32.91,6.87,0,1817.8,6.73,3.36,3.38,5.3,0,41.09,160.53,34019,33278,32408,44,33149,33790,31269,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:22,0,0,1,12084,12012,31914,100,85,70,20,0,311,0,10.24,7.08,2.58,32.92,6.72,0.81,1888.14,6.73,3.36,3.38,5.31,0,41.06,160.99,32416,32192,34087,44,32587,33979,32727,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:22,0,0,1,12084,12012,31936,100,100,97,20,0,188,0,10.73,7.12,2.58,32.96,6.87,0.81,1888.14,6.73,3.36,3.38,5.3,0,41.12,160.62,32522,33363,33297,44,34001,33613,27348,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:22,0,0,1,12084,12061,31980,100,100,99,20,0,508,0,10.33,7.07,1.31,32.94,6.73,0,1888.14,6.73,3.36,3.38,5.3,0,41.19,160.68,33680,32571,32480,44,32542,33416,34280,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:22,0,0,1,12084,12061,32002,100,100,98,20,0,680,0,10.55,7.1,1.31,32.92,6.82,0,1888.14,6.73,3.36,3.38,5.31,0,41.09,160.72,34774,30430,32730,44,35133,33693,25995,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:23,0,0,1,12084,12061,32046,100,100,99,20,0,1008,0,10.51,7.05,1.22,33.03,6.86,0,1888.14,6.73,3.36,3.38,5.3,0,41.23,160.74,37304,33223,34458,44,31535,30719,30418,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:23,0,0,1,12084,12061,32068,100,100,99,20,0,1163,0,10.82,7.13,1.22,33.07,6.81,0,1888.14,6.73,3.36,3.38,5.3,0,41.16,160.78,31461,33328,32767,44,32196,32219,30663,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:23,0,0,1,12084,12061,32091,100,100,100,20,0,1335,0,10.55,7.06,1.58,32.97,6.78,0,1888.14,6.72,3.35,3.38,5.31,0,41.3,160.79,33707,33223,32080,44,36940,30114,44621,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:23,0,0,1,12104,12061,32113,100,100,100,20,0,1498,0,10.29,7.12,1.58,32.95,6.75,0,1888.14,6.72,3.35,3.38,5.3,0,41.13,160.9,32114,36003,34070,44,31574,32866,44363,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:24,0,0,1,12104,12061,32135,100,100,100,20,0,1662,0,10.2,7.05,1.27,33.04,6.81,0,1888.14,6.72,3.35,3.38,5.3,0,41.14,160.88,34096,33027,32767,44,36842,34117,38670,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:24,0,0,1,12104,12061,32157,100,100,100,20,0,1802,0,10.35,7.13,1.27,33.23,6.77,0,1888.14,6.72,3.35,3.38,5.31,0,41.16,160.86,31612,32034,32767,44,31452,32690,37206,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:24,0,0,1,12104,12027,32179,100,100,98,25,0,1630,0,10.79,7.13,1.27,33.15,6.79,0,1888.14,6.73,3.36,3.38,5.31,0,41.21,160.92,31763,33051,32716,44,35976,33216,33410,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:25,0,0,1,12104,12027,32267,100,100,99,19,0,976,0,10.29,7.09,1.29,33.19,6.86,0,1888.14,6.72,3.36,3.37,5.3,0,41.13,161.01,31650,31624,33298,44,32964,34273,50765,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:25,0,0,1,12104,12027,32289,100,100,99,20,0,811,0,10.49,7.11,1.29,33.32,6.81,0,1888.14,6.72,3.36,3.37,5.31,0,41.3,160.97,29888,31206,32918,44,32008,33601,51762,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:25,0,0,1,12104,12027,32312,100,100,100,20,0,638,0,10.77,7.12,1.93,33.34,6.77,0.29,1913.78,6.72,3.36,3.37,5.3,0,41.28,161.06,30232,32992,32690,44,34050,32661,55115,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:25,0,0,1,12055,12027,32334,100,100,100,20,0,475,0,10.49,7.12,1.93,33.37,6.75,0.29,1913.78,6.72,3.36,3.37,5.3,0,41.2,161.1,31751,32244,33493,44,33367,30934,54277,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:26,0,0,1,12055,12027,32356,100,100,100,20,0,320,0,10.79,7.1,1.47,33.31,6.77,0,1913.78,6.72,3.36,3.37,5.3,0,41.35,161.08,30617,34845,33572,44,35248,32123,58531,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:26,0,0,1,12055,12027,32378,100,100,99,20,0,188,0,11.03,7.12,1.47,33.35,6.8,0,1913.78,6.72,3.36,3.37,5.3,0,41.28,161.34,32113,32196,32313,44,36122,30046,58009,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:26,0,0,1,12055,12018,32400,100,100,99,19,0,353,0,10.64,7.06,1.47,33.39,6.77,0,1913.78,6.72,3.36,3.37,5.3,0,41.24,161.11,33383,31258,32303,44,30867,33604,53403,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:26,0,0,1,12055,12018,32422,100,100,99,19,0,517,0,10.52,7.09,1.35,33.33,6.78,0,1913.78,6.72,3.36,3.37,5.29,0,41.24,161.15,33397,36415,32767,44,36644,34390,58698,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:26,0,0,1,12055,12018,32444,100,100,98,21,0,680,0,10.73,7.08,1.35,33.44,6.86,0,1913.78,6.72,3.36,3.37,5.3,0,41.34,160.18,35676,35007,32979,44,34000,34464,54218,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:27,0,0,1,12055,12018,32467,100,100,99,21,0,844,0,10.9,7.11,1.34,33.49,6.87,0,1913.78,6.72,3.36,3.37,5.3,0,41.19,161.25,29042,31374,32767,44,34442,32901,58831,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:27,0,0,1,12055,12018,32532,100,100,98,21,0,1335,0,10.58,7.11,1.85,33.34,6.79,0.2,1931.83,6.73,3.36,3.38,5.31,0,41.32,161.18,34389,33536,32767,44,33126,32672,57848,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:27,0,0,1,12144,12018,32554,100,100,95,21,0,1498,0,10.77,7.11,1.85,33.52,6.83,0.2,1931.83,6.73,3.36,3.38,5.31,0,41.43,161.23,29352,33717,33279,44,34120,36192,58739,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:28,0,0,1,12144,12018,32576,100,100,89,21,0,1646,0,10.66,7.11,1.54,33.59,6.73,0,1931.83,6.73,3.36,3.38,5.3,0,41.33,161.21,31253,32796,32598,44,29910,32607,58285,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:28,0,0,1,12144,12018,32598,100,100,83,26,0,1811,0,10.87,7.12,1.54,33.64,6.86,0,1931.83,6.73,3.36,3.38,5.3,0,41.21,161.28,32771,34081,33228,44,33092,32045,59094,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:28,0,0,1,12144,12074,32620,100,100,82,26,0,1646,0,10.98,7.09,1.54,33.54,6.76,0,1931.83,6.73,3.36,3.38,5.31,0,41.34,161.41,29312,31615,33724,44,28004,33991,58094,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:28,0,0,1,12144,12074,32642,100,100,83,26,0,1482,0,10.66,7.1,1.33,33.52,6.82,0,1931.83,6.73,3.36,3.38,5.3,0,41.29,161.13,33714,33111,32131,44,35861,32501,60344,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:28,0,0,1,12144,12074,32664,100,100,86,26,0,1326,0,11.06,7.13,1.33,33.6,6.8,0,1931.83,6.73,3.36,3.38,5.3,0,41.35,161.25,30164,29969,31904,44,29938,30509,48819,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:29,0,0,1,12144,12074,32686,100,100,91,28,0,1155,0,10.49,7.1,1.3,33.55,6.77,0,1931.83,6.73,3.36,3.38,5.3,0,41.24,161.31,34434,33722,31701,44,30062,33516,47583,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:29,0,0,1,12144,12074,32708,100,100,94,28,0,992,0,10.81,7.09,1.3,33.67,6.81,0,1931.83,6.73,3.36,3.38,5.31,0,41.42,161.29,33058,32821,32477,44,33564,33173,47387,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:29,0,0,1,12144,12074,32730,100,100,95,28,0,828,0,10.51,7.1,1.3,33.71,6.72,0,1931.83,6.72,3.36,3.37,5.31,0,41.39,161.41,31417,32417,32427,44,31452,33051,42999,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:29,0,0,1,12144,12074,32753,100,100,95,28,0,664,0,10.63,7.12,1.42,33.54,6.82,0,1931.83,6.72,3.36,3.37,5.31,0,41.4,161.28,33272,34177,32382,44,35055,32964,44151,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:29,0,0,1,12127,12074,32775,100,100,96,19,0,500,0,10.8,7.07,1.42,33.66,6.79,0,1931.83,6.72,3.36,3.37,5.31,0,41.38,161.44,33102,33307,31969,44,29186,31414,38409,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:30,0,0,1,12127,12074,32797,100,100,96,19,0,337,0,11.08,7.09,1.68,33.61,6.81,0,1931.83,6.72,3.36,3.37,5.3,0,41.29,161.25,30118,32938,32208,45,33489,33012,37524,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:30,0,0,1,12127,12074,32819,100,100,95,21,0,172,0,10.63,7.15,1.68,33.78,6.82,0,1931.83,6.72,3.36,3.37,5.31,0,41.35,161.27,31436,33374,31505,44,33850,33493,32082,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:30,0,0,1,12127,12093,32863,100,100,96,21,0,491,0,10.7,7.08,1.82,33.7,6.81,0,1931.83,6.72,3.36,3.37,5.3,0,41.39,161.3,32821,32563,33145,45,35463,34660,30058,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:30,0,0,1,12127,12093,32884,100,100,95,21,0,656,0,10.16,7.11,1.82,33.63,6.73,0,1931.83,6.72,3.36,3.36,5.31,0,41.44,161.23,32100,33707,31005,45,33614,31503,30597,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:31,0,0,1,12127,12093,32929,100,100,97,19,0,992,0,10.57,7.13,2.7,33.71,6.79,1.03,2024,6.72,3.36,3.36,5.3,0,41.34,160.98,32914,34301,32767,45,36313,39597,27824,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:31,0,0,1,12127,12093,32951,100,100,96,19,0,1146,0,10.68,7.12,2.7,33.68,6.83,1.03,2024,6.72,3.36,3.37,5.3,0,41.32,161.19,34484,34836,32844,45,33004,32232,33946,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:31,0,0,1,12127,12093,32973,100,100,97,24,0,1310,0,10.56,7.11,1.11,33.81,6.84,0,2024,6.72,3.36,3.37,5.3,0,41.54,161.26,32027,32628,31495,45,35273,32934,42212,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:31,0,0,1,11991,12093,32995,100,100,95,24,0,1482,0,10.55,7.11,1.11,33.81,6.77,0,2024,6.72,3.36,3.37,5.31,0,41.57,161.21,34671,29963,31586,45,32387,30682,38067,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:32,0,0,1,11991,12093,33017,100,100,94,24,0,1646,0,9.33,7.15,1.1,33.75,6.83,0,2024,6.72,3.36,3.37,5.3,0,41.41,161.22,30893,35056,33883,45,36045,32885,58953,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:32,0,0,1,11991,12093,33039,100,100,94,24,0,1802,0,8.64,7.11,1.1,33.89,6.82,0,2024,6.72,3.36,3.37,5.3,0,41.59,161.35,31107,32430,32177,45,23397,33513,48445,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:32,0,0,1,11991,11715,33062,100,100,95,36,0,1646,0,8.32,7.12,1.1,34.05,6.82,0,2024,6.72,3.36,3.37,5.3,0,41.51,161.25,33627,32526,31564,45,22148,32069,29809,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:32,0,0,1,11991,11715,33084,100,100,96,36,0,1482,0,7.65,7.12,1.04,34.01,6.81,0,2024,6.72,3.36,3.37,5.31,0,41.44,161.39,30565,33731,32024,45,32303,33284,27614,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:32,0,0,1,11991,11715,33106,100,100,97,36,0,1319,0,7.37,7.12,1.04,34.07,6.81,0,2024,6.72,3.36,3.37,5.3,0,41.53,161.27,34327,31551,34168,45,31007,31206,27924,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:33,0,0,1,11991,11715,33128,100,100,97,36,0,1155,0,7.2,7.09,1.65,34.12,6.74,0.27,2048.37,6.72,3.36,3.37,5.31,0,41.47,160.54,33418,33648,26238,45,29587,36572,30186,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:33,0,0,1,11991,11715,33150,100,100,96,21,0,983,0,6.99,7.06,1.65,34.52,6.75,0.27,2048.37,6.72,3.36,3.37,5.31,0,41.49,161.17,34166,34383,33636,45,33377,32802,37343,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:33,0,0,1,11991,11715,33172,100,100,97,20,0,828,0,7.13,7.09,1.65,34.69,6.68,0.27,2048.37,6.72,3.36,3.37,5.3,0,41.52,161.06,32272,33848,30115,45,32772,31302,41017,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:33,0,0,1,11991,11715,33194,100,100,95,19,0,664,0,7.05,7.02,0.62,35.12,6.75,1.37,2171.35,12.23,6.91,5.32,5.3,0,41.51,160.51,32764,30705,32294,45,29466,23093,20995,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:33,0,0,1,9056,11715,33216,100,100,96,21,0,500,0,6.97,6.86,0.62,35.23,6.6,1.37,2171.35,12.23,6.91,5.32,5.3,0,41.49,160.87,30834,36987,30955,45,39792,31405,19080,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:34,0,0,1,9056,11715,33238,100,100,95,21,0,327,0,6.88,6.88,0.21,35.35,6.7,0.67,2231.6,12.23,6.91,5.32,5.31,0,41.46,160.79,34305,34316,32075,45,41196,35987,20589,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:34,0,0,1,9056,11715,33260,100,100,95,21,0,172,0,6.71,6.61,0.21,35.26,6.75,0.67,2231.6,6.66,3.31,3.35,5.29,0,41.61,160.69,32129,33639,32544,45,34364,30898,48110,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:34,0,0,1,9056,8198,33282,100,100,95,21,0,327,0,6.79,6.63,0.21,35.46,6.65,0.67,2231.6,6.66,3.31,3.35,5.3,0,41.55,160.56,31401,34967,34764,45,45285,35966,55316,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:34,0,0,1,9056,8198,33304,100,100,96,19,0,500,0,6.37,6.26,0.23,35.52,6.68,1.88,2400.62,6.66,3.31,3.35,5.3,0,41.6,160.44,32276,35377,32169,45,42798,21111,29965,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:34,0,0,1,9056,8198,33326,100,100,96,19,0,664,0,6.31,6.21,0.23,35.35,6.81,1.88,2400.62,6.66,3.31,3.35,5.3,0,41.55,160.32,32909,35064,34157,45,32584,36592,19251,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:35,0,0,1,9056,8198,33348,100,100,96,18,0,828,0,6.33,6.18,0,35.44,6.65,1.19,2508.3,6.65,3.31,3.34,5.3,0,41.57,160.21,32387,36616,36498,45,39317,40702,40118,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:35,0,0,1,9056,8198,33371,100,100,97,18,0,992,0,6.18,6.06,0,35.4,6.66,1.19,2508.3,6.65,3.31,3.34,5.3,0,41.62,160.09,27453,32800,34927,45,39394,30302,43404,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:35,0,0,1,9056,8198,33393,100,100,98,18,0,1155,0,6.13,5.93,0,35.58,6.61,1.19,2508.3,6.65,3.31,3.34,5.3,0,41.5,159.99,31236,33827,32762,45,37046,31978,34406,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:35,0,0,1,9056,8198,33415,100,100,98,19,0,1319,0,5.94,5.77,0.23,35.55,6.59,1.93,2682.39,6.62,3.3,3.32,5.3,0,41.66,159.83,35157,34842,32812,45,25381,29021,36917,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:35,0,0,1,6469,8198,33437,100,100,97,19,0,1482,0,6.1,5.92,0.23,35.56,6.67,1.93,2682.39,6.62,3.3,3.32,5.3,0,41.71,159.72,28962,33341,32040,45,23998,34946,30846,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:36,0,0,1,6469,8198,33459,100,100,97,19,0,1646,0,5.92,5.76,0.21,35.49,6.71,1.14,2785.09,6.62,3.3,3.32,5.3,0,41.7,159.6,32860,35948,34193,45,46596,33399,17897,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:36,0,0,1,6469,8198,33481,100,100,97,19,0,1811,0,6.1,5.99,0.21,35.51,6.71,1.14,2785.09,6.62,3.3,3.32,5.3,0,41.64,159.84,30622,34670,36470,45,23790,36979,29817,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:36,0,0,1,6469,6200,33503,100,100,96,19,0,1646,0,6.18,6.02,0.21,35.39,6.67,1.14,2785.09,6.65,3.31,3.33,5.31,0,41.73,159.28,32439,32595,31294,45,33413,31029,26199,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:36,0,0,1,6469,6200,33525,100,100,94,19,0,1482,0,6,5.83,0.21,35.5,6.73,0.8,2857.96,6.65,3.31,3.33,5.29,0,41.67,159.16,33123,37075,30397,45,28591,34095,31937,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:36,0,0,1,6469,6200,33547,100,100,95,22,0,1319,0,6.15,6.01,0.21,35.49,6.65,0.8,2857.96,6.65,3.31,3.33,5.3,0,41.61,159.01,31563,34073,33786,45,38285,31608,31896,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:37,0,0,1,6469,6200,33569,100,100,95,25,0,1155,0,6.07,5.88,0.22,35.48,6.69,1.02,2950.33,6.65,3.31,3.33,5.3,0,41.69,158.87,29995,34887,32376,45,34767,31849,35709,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:37,0,0,1,6469,6200,33591,100,100,95,25,0,983,0,6.15,5.96,0.22,35.46,6.65,1.02,2950.33,6.63,3.3,3.32,5.3,0,41.68,157.78,36438,32500,34566,45,30947,30679,36977,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:37,0,0,1,6469,6200,33613,100,100,96,25,0,820,0,6.38,6.33,0.22,35.46,6.68,1.02,2950.33,6.63,3.3,3.32,5.3,0,41.7,158.62,34488,32046,32807,45,28431,32055,38114,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:37,0,0,1,6469,6200,33635,100,100,97,25,0,664,0,6.24,6.19,0.22,35.53,6.73,1.79,3113.3,6.63,3.3,3.32,5.29,0,41.65,158.55,31726,34286,31638,45,30925,31276,30757,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:37,0,0,1,6052,6200,33657,100,100,97,19,0,500,0,6.41,6.29,0.22,35.6,6.64,1.79,3113.3,6.63,3.3,3.32,5.3,0,41.69,158.28,29278,33690,36978,45,33490,33169,35774,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:38,0,0,1,6052,6200,33679,100,100,97,19,0,327,0,6.49,6.38,0,35.7,6.66,1.4,3241.05,6.63,3.3,3.32,5.3,0,41.73,158.2,34501,34935,35895,45,29701,34640,35985,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:38,0,0,1,6052,6200,33701,100,100,96,19,0,172,0,6.66,6.59,0,35.71,6.66,1.4,3241.05,6.63,3.3,3.32,5.3,0,41.68,158.05,30840,35420,31366,45,29735,35614,40989,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:30:38,0,0,1,6052,6171,33723,100,100,96,19,0,327,0,6.77,6.73,0,35.66,6.59,1.4,3241.05,6.63,3.3,3.32,5.31,0,41.63,157.89,28836,35397,33293,45,36050,40795,42123,1,,,,,,,,,,,,,,,,,,
